tech,year,learning_rate,scenario,Remanufacturing,Manufacturing,Stockpile
windoff,2025,LR10,scenario_min_min_high,1.0,0.9193278688524521,0.0
windoff,2030,LR10,scenario_min_min_high,3.186998863978856,8.590940936348142,0.23932786885245222
windoff,2035,LR10,scenario_min_min_high,15.804426374394447,18.958875729168916,2.745464650696205
windoff,2040,LR10,scenario_min_min_high,16.806430614619735,22.35624060208043,2.745464650696205
windoff,2025,LR10,scenario_min_avg_min,0.1,1.58,0.0
windoff,2030,LR10,scenario_min_avg_min,1.0,11.563706706430429,0.0
windoff,2035,LR10,scenario_min_avg_min,16.72987084194446,20.63117011789965,0.8477067064304373
windoff,2040,LR10,scenario_min_avg_min,16.72987084194446,23.602396528569887,0.8477067064304373
windoff,2025,LR10,scenario_min_avg_avg,0.1,1.58,0.0
windoff,2030,LR10,scenario_min_avg_avg,1.0,11.56370670643043,0.0
windoff,2035,LR10,scenario_min_avg_avg,16.729870841944468,20.631170117899657,0.8477067064304294
windoff,2040,LR10,scenario_min_avg_avg,16.729870841944468,23.602396528569894,0.8477067064304294
windoff,2025,LR10,scenario_min_avg_high,0.1,1.58,0.0
windoff,2030,LR10,scenario_min_avg_high,1.0,11.563706706430429,0.0
windoff,2035,LR10,scenario_min_avg_high,16.729870841944468,20.63117011789965,0.8477067064304279
windoff,2040,LR10,scenario_min_avg_high,16.729870841944468,23.60239652856989,0.8477067064304279
windoff,2025,LR10,scenario_min_high_min,0.1,1.58,0.0
windoff,2030,LR10,scenario_min_high_min,0.1,11.616,0.0
windoff,2035,LR10,scenario_min_high_min,0.1,32.87308040707203,2.084081262274697
windoff,2040,LR10,scenario_min_high_min,0.1,41.498788550043365,2.084081262274697
windoff,2025,LR10,scenario_min_high_avg,0.1,1.58,0.0
windoff,2030,LR10,scenario_min_high_avg,0.1,11.616,0.0
windoff,2035,LR10,scenario_min_high_avg,0.1,32.873080407072024,2.084081262274693
windoff,2040,LR10,scenario_min_high_avg,0.1,41.49878855004335,2.084081262274693
windoff,2025,LR10,scenario_min_high_high,0.1,1.58,0.0
windoff,2030,LR10,scenario_min_high_high,0.1,11.616,0.0
windoff,2035,LR10,scenario_min_high_high,0.1,32.87308040707203,2.084081262274697
windoff,2040,LR10,scenario_min_high_high,0.1,41.498788550043365,2.084081262274697
windoff,2025,LR10,scenario_avg_min_min,1.0,0.9193278688524592,0.0
windoff,2030,LR10,scenario_avg_min_min,3.123164863882107,8.69910410317875,0.2393278688524592
windoff,2035,LR10,scenario_avg_min_min,15.781817982903865,18.918021969106995,2.7897938174300676
windoff,2040,LR10,scenario_avg_min_min,16.775783683932435,22.266556975414364,2.7897938174300676
windoff,2025,LR10,scenario_avg_min_avg,1.0,0.9193278688524592,0.0
windoff,2030,LR10,scenario_avg_min_avg,3.122794966032857,8.699730874534414,0.2393278688524593
windoff,2035,LR10,scenario_avg_min_avg,15.781686974422897,18.917785234483485,2.7900506909364835
windoff,2040,LR10,scenario_avg_min_avg,16.775606094658233,22.266037287151597,2.7900506909364835
windoff,2025,LR10,scenario_avg_min_high,1.0,0.9193278688524598,0.0
windoff,2030,LR10,scenario_avg_min_high,3.1869988639788733,8.590940936348112,0.2393278688524588
windoff,2035,LR10,scenario_avg_min_high,15.804426374394454,18.958875729168927,2.7454646506961953
windoff,2040,LR10,scenario_avg_min_high,16.80643061461968,22.356240602080454,2.7454646506961953
windoff,2025,LR10,scenario_avg_avg_min,1.0,1.1,0.0
windoff,2030,LR10,scenario_avg_avg_min,1.0,11.563706706430432,0.42
windoff,2035,LR10,scenario_avg_avg_min,16.729870841944468,20.631170117899664,1.267706706430429
windoff,2040,LR10,scenario_avg_avg_min,16.729870841944468,23.6023965285699,1.267706706430429
windoff,2025,LR10,scenario_avg_avg_avg,0.1,1.58,0.0
windoff,2030,LR10,scenario_avg_avg_avg,1.0,11.563706706430432,0.0
windoff,2035,LR10,scenario_avg_avg_avg,16.72987084194446,20.631170117899664,0.8477067064304314
windoff,2040,LR10,scenario_avg_avg_avg,16.72987084194446,23.6023965285699,0.8477067064304314
windoff,2025,LR10,scenario_avg_avg_high,0.1,1.58,0.0
windoff,2030,LR10,scenario_avg_avg_high,1.0,11.563706706430427,0.0
windoff,2035,LR10,scenario_avg_avg_high,16.729870841944468,20.631170117899643,0.8477067064304349
windoff,2040,LR10,scenario_avg_avg_high,16.729870841944468,23.60239652856988,0.8477067064304349
windoff,2025,LR10,scenario_avg_high_min,0.1,1.58,0.0
windoff,2030,LR10,scenario_avg_high_min,0.1,11.616,0.0
windoff,2035,LR10,scenario_avg_high_min,0.1,32.87308040707203,2.08408126227469
windoff,2040,LR10,scenario_avg_high_min,0.1,41.49878855004336,2.08408126227469
windoff,2025,LR10,scenario_avg_high_avg,0.1,1.58,0.0
windoff,2030,LR10,scenario_avg_high_avg,0.1,11.616,0.0
windoff,2035,LR10,scenario_avg_high_avg,0.1,32.87308040707203,2.084081262274688
windoff,2040,LR10,scenario_avg_high_avg,0.1,41.49878855004337,2.084081262274688
windoff,2025,LR10,scenario_avg_high_high,0.1,1.58,0.0
windoff,2030,LR10,scenario_avg_high_high,0.1,11.616,0.0
windoff,2035,LR10,scenario_avg_high_high,0.1,32.873080407072024,2.084081262274692
windoff,2040,LR10,scenario_avg_high_high,0.1,41.498788550043336,2.084081262274692
windoff,2025,LR10,scenario_high_min_min,0.1,1.58,0.1377777777777778
windoff,2030,LR10,scenario_high_min_min,3.6772622222222218,8.038737777777778,0.1377777777777778
windoff,2035,LR10,scenario_high_min_min,15.944683663514734,19.21232311126347,2.7596977804409133
windoff,2040,LR10,scenario_high_min_min,17.467308807648273,22.87368355334006,2.7596977804409133
windoff,2025,LR10,scenario_high_min_avg,0.1,1.58,0.1377777777777778
windoff,2030,LR10,scenario_high_min_avg,3.6772622222222218,8.038737777777778,0.1377777777777778
windoff,2035,LR10,scenario_high_min_avg,15.943505920976543,19.21019490983481,2.7590646886308634
windoff,2040,LR10,scenario_high_min_avg,17.465988682278113,22.870857982867264,2.7590646886308634
windoff,2025,LR10,scenario_high_min_high,1.0,0.919327868852459,0.0
windoff,2030,LR10,scenario_high_min_high,3.786225,7.929774999999999,0.2393278688524591
windoff,2035,LR10,scenario_high_min_high,15.96249818259106,19.244514259769815,2.9032379733373834
windoff,2040,LR10,scenario_high_min_high,17.494566932719785,22.95212802041119,2.9032379733373834
windoff,2025,LR10,scenario_high_avg_min,0.1,1.58,0.0
windoff,2030,LR10,scenario_high_avg_min,1.0,11.56370670643043,0.0
windoff,2035,LR10,scenario_high_avg_min,16.729870841944468,20.631170117899657,0.8477067064304303
windoff,2040,LR10,scenario_high_avg_min,17.364365306722988,23.602396528569894,0.8477067064304303
windoff,2025,LR10,scenario_high_avg_avg,1.0,1.1,0.0
windoff,2030,LR10,scenario_high_avg_avg,1.0,11.563706706430432,0.42
windoff,2035,LR10,scenario_high_avg_avg,16.729870841944468,20.631170117899664,1.2677067064304297
windoff,2040,LR10,scenario_high_avg_avg,17.364365306722938,23.6023965285699,1.2677067064304297
windoff,2025,LR10,scenario_high_avg_high,0.1,1.58,0.0
windoff,2030,LR10,scenario_high_avg_high,1.0,11.563706706430429,0.0
windoff,2035,LR10,scenario_high_avg_high,16.729870841944468,20.63117011789965,0.8477067064304274
windoff,2040,LR10,scenario_high_avg_high,17.4412484797987,23.60239652856989,0.8477067064304274
windoff,2025,LR10,scenario_high_high_min,0.1,1.58,0.0
windoff,2030,LR10,scenario_high_high_min,0.1,11.616,0.0
windoff,2035,LR10,scenario_high_high_min,0.1,32.873080407072024,2.084081262274693
windoff,2040,LR10,scenario_high_high_min,0.1,41.49878855004335,2.084081262274693
windoff,2025,LR10,scenario_high_high_avg,0.1,1.58,0.0
windoff,2030,LR10,scenario_high_high_avg,0.1,11.616,0.0
windoff,2035,LR10,scenario_high_high_avg,0.1,32.87308040707201,2.08408126227471
windoff,2040,LR10,scenario_high_high_avg,0.1,41.49878855004329,2.08408126227471
windoff,2025,LR10,scenario_high_high_high,0.1,1.58,0.0
windoff,2030,LR10,scenario_high_high_high,0.1,11.616,0.0
windoff,2035,LR10,scenario_high_high_high,0.1,32.873080407072024,2.084081262274691
windoff,2040,LR10,scenario_high_high_high,0.1,41.498788550043365,2.084081262274691
